date_,Geography,Variable,Value
2006-12-01,"Pittsburgh, PA Metro Area",Total,1150800.0
2007-01-01,"Pittsburgh, PA Metro Area",Total,1120400.0
2007-02-01,"Pittsburgh, PA Metro Area",Total,1120000.0
2007-03-01,"Pittsburgh, PA Metro Area",Total,1132400.0
2007-04-01,"Pittsburgh, PA Metro Area",Total,1142100.0
2007-05-01,"Pittsburgh, PA Metro Area",Total,1156199.99999999
2007-06-01,"Pittsburgh, PA Metro Area",Total,1164500.0
2007-07-01,"Pittsburgh, PA Metro Area",Total,1147600.0
2007-08-01,"Pittsburgh, PA Metro Area",Total,1145200.0
2007-09-01,"Pittsburgh, PA Metro Area",Total,1151999.99999999
2007-10-01,"Pittsburgh, PA Metro Area",Total,1157900.0
2007-11-01,"Pittsburgh, PA Metro Area",Total,1159800.0
2007-12-01,"Pittsburgh, PA Metro Area",Total,1156800.0
2008-01-01,"Pittsburgh, PA Metro Area",Total,1126000.0
2008-02-01,"Pittsburgh, PA Metro Area",Total,1128099.999999999
2008-03-01,"Pittsburgh, PA Metro Area",Total,1135600.0
2008-04-01,"Pittsburgh, PA Metro Area",Total,1150300.0
2008-05-01,"Pittsburgh, PA Metro Area",Total,1162000.0
2008-06-01,"Pittsburgh, PA Metro Area",Total,1165400.0
2008-07-01,"Pittsburgh, PA Metro Area",Total,1151200.0
2008-08-01,"Pittsburgh, PA Metro Area",Total,1147699.99999999
2008-09-01,"Pittsburgh, PA Metro Area",Total,1154800.0
2008-10-01,"Pittsburgh, PA Metro Area",Total,1160200.0
2008-11-01,"Pittsburgh, PA Metro Area",Total,1157099.999999999
2008-12-01,"Pittsburgh, PA Metro Area",Total,1149700.0
2009-01-01,"Pittsburgh, PA Metro Area",Total,1112500.0
2009-02-01,"Pittsburgh, PA Metro Area",Total,1111700.0
2009-03-01,"Pittsburgh, PA Metro Area",Total,1114499.999999999
2009-04-01,"Pittsburgh, PA Metro Area",Total,1123300.0
2009-05-01,"Pittsburgh, PA Metro Area",Total,1131499.999999999
2009-06-01,"Pittsburgh, PA Metro Area",Total,1132800.0
2009-07-01,"Pittsburgh, PA Metro Area",Total,1116200.0
2009-08-01,"Pittsburgh, PA Metro Area",Total,1111800.0
2009-09-01,"Pittsburgh, PA Metro Area",Total,1119500.0
2009-10-01,"Pittsburgh, PA Metro Area",Total,1125000.0
2009-11-01,"Pittsburgh, PA Metro Area",Total,1126900.0
2009-12-01,"Pittsburgh, PA Metro Area",Total,1125000.0
2010-01-01,"Pittsburgh, PA Metro Area",Total,1090900.0
2010-02-01,"Pittsburgh, PA Metro Area",Total,1088700.0
2010-03-01,"Pittsburgh, PA Metro Area",Total,1103000.0
2010-04-01,"Pittsburgh, PA Metro Area",Total,1122200.0
2010-05-01,"Pittsburgh, PA Metro Area",Total,1134200.0
2010-06-01,"Pittsburgh, PA Metro Area",Total,1142400.0
2010-07-01,"Pittsburgh, PA Metro Area",Total,1130400.0
2010-08-01,"Pittsburgh, PA Metro Area",Total,1127500.0
2010-09-01,"Pittsburgh, PA Metro Area",Total,1135700.0
2010-10-01,"Pittsburgh, PA Metro Area",Total,1143499.999999999
2010-11-01,"Pittsburgh, PA Metro Area",Total,1144700.0
2010-12-01,"Pittsburgh, PA Metro Area",Total,1143800.0
2011-01-01,"Pittsburgh, PA Metro Area",Total,1116500.0
2011-02-01,"Pittsburgh, PA Metro Area",Total,1118400.0
2011-03-01,"Pittsburgh, PA Metro Area",Total,1128400.0
2011-04-01,"Pittsburgh, PA Metro Area",Total,1143100.0
2011-05-01,"Pittsburgh, PA Metro Area",Total,1153000.0
2011-06-01,"Pittsburgh, PA Metro Area",Total,1160700.0
2011-07-01,"Pittsburgh, PA Metro Area",Total,1144300.0
2011-08-01,"Pittsburgh, PA Metro Area",Total,1140399.99999999
2011-09-01,"Pittsburgh, PA Metro Area",Total,1153600.0
2011-10-01,"Pittsburgh, PA Metro Area",Total,1160600.0
2011-11-01,"Pittsburgh, PA Metro Area",Total,1163200.0
2011-12-01,"Pittsburgh, PA Metro Area",Total,1160000.0
2012-01-01,"Pittsburgh, PA Metro Area",Total,1130500.0
2012-02-01,"Pittsburgh, PA Metro Area",Total,1137700.0
2012-03-01,"Pittsburgh, PA Metro Area",Total,1151099.99999999
2012-04-01,"Pittsburgh, PA Metro Area",Total,1160800.0
2012-05-01,"Pittsburgh, PA Metro Area",Total,1168799.99999999
2012-06-01,"Pittsburgh, PA Metro Area",Total,1171100.0
2012-07-01,"Pittsburgh, PA Metro Area",Total,1154900.0
2012-08-01,"Pittsburgh, PA Metro Area",Total,1150400.0
2012-09-01,"Pittsburgh, PA Metro Area",Total,1160099.99999999
2012-10-01,"Pittsburgh, PA Metro Area",Total,1169500.0
2012-11-01,"Pittsburgh, PA Metro Area",Total,1170900.0
2012-12-01,"Pittsburgh, PA Metro Area",Total,1165700.0
2013-01-01,"Pittsburgh, PA Metro Area",Total,1133700.0
2013-02-01,"Pittsburgh, PA Metro Area",Total,1140900.0
2013-03-01,"Pittsburgh, PA Metro Area",Total,1147999.99999999
2013-04-01,"Pittsburgh, PA Metro Area",Total,1158400.0
2013-05-01,"Pittsburgh, PA Metro Area",Total,1167900.0
2013-06-01,"Pittsburgh, PA Metro Area",Total,1169800.0
2013-07-01,"Pittsburgh, PA Metro Area",Total,1156800.0
2013-08-01,"Pittsburgh, PA Metro Area",Total,1152400.0
2013-09-01,"Pittsburgh, PA Metro Area",Total,1161400.0
2013-10-01,"Pittsburgh, PA Metro Area",Total,1167499.99999999
2013-11-01,"Pittsburgh, PA Metro Area",Total,1167600.0
2013-12-01,"Pittsburgh, PA Metro Area",Total,1163900.0
2014-01-01,"Pittsburgh, PA Metro Area",Total,1133700.0
2014-02-01,"Pittsburgh, PA Metro Area",Total,1134700.0
2014-03-01,"Pittsburgh, PA Metro Area",Total,1143900.0
2014-04-01,"Pittsburgh, PA Metro Area",Total,1159699.99999999
2014-05-01,"Pittsburgh, PA Metro Area",Total,1170600.0
2014-06-01,"Pittsburgh, PA Metro Area",Total,1172500.0
2014-07-01,"Pittsburgh, PA Metro Area",Total,1157700.0
2014-08-01,"Pittsburgh, PA Metro Area",Total,1155600.0
2014-09-01,"Pittsburgh, PA Metro Area",Total,1165300.0
2014-10-01,"Pittsburgh, PA Metro Area",Total,1171800.0
2014-11-01,"Pittsburgh, PA Metro Area",Total,1171400.0
2014-12-01,"Pittsburgh, PA Metro Area",Total,1169400.0
2015-01-01,"Pittsburgh, PA Metro Area",Total,1138800.0
2015-02-01,"Pittsburgh, PA Metro Area",Total,1138800.0
2015-03-01,"Pittsburgh, PA Metro Area",Total,1145200.0
2015-04-01,"Pittsburgh, PA Metro Area",Total,1160899.99999999
2015-05-01,"Pittsburgh, PA Metro Area",Total,1171300.0
2015-06-01,"Pittsburgh, PA Metro Area",Total,1170800.0
2015-07-01,"Pittsburgh, PA Metro Area",Total,1160900.0
2015-08-01,"Pittsburgh, PA Metro Area",Total,1159400.0
2015-09-01,"Pittsburgh, PA Metro Area",Total,1166200.0
2015-10-01,"Pittsburgh, PA Metro Area",Total,1171500.0
2015-11-01,"Pittsburgh, PA Metro Area",Total,1174200.0
2015-12-01,"Pittsburgh, PA Metro Area",Total,1168300.0
2016-01-01,"Pittsburgh, PA Metro Area",Total,1138900.0
2016-02-01,"Pittsburgh, PA Metro Area",Total,1141400.0
2016-03-01,"Pittsburgh, PA Metro Area",Total,1149800.0
2016-04-01,"Pittsburgh, PA Metro Area",Total,1165100.0
2016-05-01,"Pittsburgh, PA Metro Area",Total,1170200.0
2016-06-01,"Pittsburgh, PA Metro Area",Total,1167600.0
2016-07-01,"Pittsburgh, PA Metro Area",Total,1161100.0
2016-08-01,"Pittsburgh, PA Metro Area",Total,1157000.0
2016-09-01,"Pittsburgh, PA Metro Area",Total,1166300.0
2016-10-01,"Pittsburgh, PA Metro Area",Total,1171100.0
2016-11-01,"Pittsburgh, PA Metro Area",Total,1174800.0
2016-12-01,"Pittsburgh, PA Metro Area",Total,1168000.0
2017-01-01,"Pittsburgh, PA Metro Area",Total,1141600.0
2017-02-01,"Pittsburgh, PA Metro Area",Total,1149000.0
2017-03-01,"Pittsburgh, PA Metro Area",Total,1155500.0
2017-04-01,"Pittsburgh, PA Metro Area",Total,1170900.0
2017-05-01,"Pittsburgh, PA Metro Area",Total,1179700.0
2017-06-01,"Pittsburgh, PA Metro Area",Total,1178400.0
2017-07-01,"Pittsburgh, PA Metro Area",Total,1169800.0
2017-08-01,"Pittsburgh, PA Metro Area",Total,1168700.0
2017-09-01,"Pittsburgh, PA Metro Area",Total,1180900.0
2017-10-01,"Pittsburgh, PA Metro Area",Total,1186900.0
2017-11-01,"Pittsburgh, PA Metro Area",Total,1188300.0
2017-12-01,"Pittsburgh, PA Metro Area",Total,1184000.0
2018-01-01,"Pittsburgh, PA Metro Area",Total,1156300.0
2018-02-01,"Pittsburgh, PA Metro Area",Total,1165000.0
2018-03-01,"Pittsburgh, PA Metro Area",Total,1171300.0
2018-04-01,"Pittsburgh, PA Metro Area",Total,1182700.0
2018-05-01,"Pittsburgh, PA Metro Area",Total,1189600.0
2018-06-01,"Pittsburgh, PA Metro Area",Total,1187800.0
2018-07-01,"Pittsburgh, PA Metro Area",Total,1182000.0
2018-08-01,"Pittsburgh, PA Metro Area",Total,1177800.0
2018-09-01,"Pittsburgh, PA Metro Area",Total,1188600.0
2018-10-01,"Pittsburgh, PA Metro Area",Total,1196600.0
2018-11-01,"Pittsburgh, PA Metro Area",Total,1198300.0
2018-12-01,"Pittsburgh, PA Metro Area",Total,1192600.0
2019-01-01,"Pittsburgh, PA Metro Area",Total,1167700.0
2019-02-01,"Pittsburgh, PA Metro Area",Total,1172200.0
2019-03-01,"Pittsburgh, PA Metro Area",Total,1178800.0
2019-04-01,"Pittsburgh, PA Metro Area",Total,1191500.0
2019-05-01,"Pittsburgh, PA Metro Area",Total,1197000.0
2019-06-01,"Pittsburgh, PA Metro Area",Total,1197500.0
2019-07-01,"Pittsburgh, PA Metro Area",Total,1189300.0
2019-08-01,"Pittsburgh, PA Metro Area",Total,1187800.0
2019-09-01,"Pittsburgh, PA Metro Area",Total,1197100.0
2019-10-01,"Pittsburgh, PA Metro Area",Total,1202400.0
2019-11-01,"Pittsburgh, PA Metro Area",Total,1203800.0
2019-12-01,"Pittsburgh, PA Metro Area",Total,1197300.0
2020-01-01,"Pittsburgh, PA Metro Area",Total,1167100.0
2020-02-01,"Pittsburgh, PA Metro Area",Total,1173900.0
2020-03-01,"Pittsburgh, PA Metro Area",Total,1169600.0
2020-04-01,"Pittsburgh, PA Metro Area",Total,966100.0
2020-05-01,"Pittsburgh, PA Metro Area",Total,1012600.0
2020-06-01,"Pittsburgh, PA Metro Area",Total,1066900.0
2020-07-01,"Pittsburgh, PA Metro Area",Total,1068500.0
2020-08-01,"Pittsburgh, PA Metro Area",Total,1077600.0
2020-09-01,"Pittsburgh, PA Metro Area",Total,1093500.0
2020-10-01,"Pittsburgh, PA Metro Area",Total,1104500.0
2020-11-01,"Pittsburgh, PA Metro Area",Total,1107200.0
2020-12-01,"Pittsburgh, PA Metro Area",Total,1092400.0
2021-01-01,"Pittsburgh, PA Metro Area",Total,1070500.0
2021-02-01,"Pittsburgh, PA Metro Area",Total,1078900.0
2021-03-01,"Pittsburgh, PA Metro Area",Total,1092400.0
2021-04-01,"Pittsburgh, PA Metro Area",Total,1104800.0
2021-05-01,"Pittsburgh, PA Metro Area",Total,1113000.0
2021-06-01,"Pittsburgh, PA Metro Area",Total,1116800.0
2021-07-01,"Pittsburgh, PA Metro Area",Total,1117500.0
2021-08-01,"Pittsburgh, PA Metro Area",Total,1113300.0
2021-09-01,"Pittsburgh, PA Metro Area",Total,1122900.0
2021-10-01,"Pittsburgh, PA Metro Area",Total,1136600.0
2021-11-01,"Pittsburgh, PA Metro Area",Total,1141700.0
2021-12-01,"Pittsburgh, PA Metro Area",Total,1137499.99999999
2022-01-01,"Pittsburgh, PA Metro Area",Total,1112300.0
2022-02-01,"Pittsburgh, PA Metro Area",Total,1120900.0
2022-03-01,"Pittsburgh, PA Metro Area",Total,1130600.0
2022-04-01,"Pittsburgh, PA Metro Area",Total,1142700.0
2022-05-01,"Pittsburgh, PA Metro Area",Total,1150100.0
2022-06-01,"Pittsburgh, PA Metro Area",Total,1145600.0
2022-07-01,"Pittsburgh, PA Metro Area",Total,1147699.99999999
2022-08-01,"Pittsburgh, PA Metro Area",Total,1141500.0
2022-09-01,"Pittsburgh, PA Metro Area",Total,1154400.0
2022-10-01,"Pittsburgh, PA Metro Area",Total,1158400.0
2022-11-01,"Pittsburgh, PA Metro Area",Total,1161099.99999999
2022-12-01,"Pittsburgh, PA Metro Area",Total,1156200.0
2023-01-01,"Pittsburgh, PA Metro Area",Total,1136700.0
2023-02-01,"Pittsburgh, PA Metro Area",Total,1140500.0
2023-03-01,"Pittsburgh, PA Metro Area",Total,1149300.0
2023-04-01,"Pittsburgh, PA Metro Area",Total,1158900.0
2023-05-01,"Pittsburgh, PA Metro Area",Total,1164000.0
2023-06-01,"Pittsburgh, PA Metro Area",Total,1167500.0
2023-07-01,"Pittsburgh, PA Metro Area",Total,1162700.0
2023-08-01,"Pittsburgh, PA Metro Area",Total,1159500.0
2023-09-01,"Pittsburgh, PA Metro Area",Total,1168500.0
2023-10-01,"Pittsburgh, PA Metro Area",Total,1173800.0
2023-11-01,"Pittsburgh, PA Metro Area",Total,1176500.0
2023-12-01,"Pittsburgh, PA Metro Area",Total,1169100.0
2024-01-01,"Pittsburgh, PA Metro Area",Total,1143200.0
2024-02-01,"Pittsburgh, PA Metro Area",Total,1149800.0
2024-03-01,"Pittsburgh, PA Metro Area",Total,1158600.0
2024-04-01,"Pittsburgh, PA Metro Area",Total,1168700.0
2024-05-01,"Pittsburgh, PA Metro Area",Total,1182000.0
2000-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,954800.0
2000-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,963300.0
2000-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,967300.0
2000-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,973500.0
2000-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,981800.0
2000-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,988400.0
2000-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,983200.0
2000-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,983900.0
2000-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,991500.0
2000-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,996800.0
2000-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1004200.0
2000-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1004900.0
2001-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,980100.0
2001-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,982700.0
2001-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,983500.0
2001-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,982600.0
2001-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,984000.0
2001-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,985500.0
2001-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,966600.0
2001-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,963700.0
2001-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,971400.0
2001-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,969700.0
2001-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,968900.0
2001-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,965500.0
2002-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,944100.0
2002-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,947700.0
2002-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,950500.0
2002-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,954000.0
2002-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,957500.0
2002-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,960700.0
2002-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,943600.0
2002-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,943800.0
2002-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,953599.999999999
2002-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,960100.0
2002-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,960600.0
2002-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,956900.0
2003-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,935100.0
2003-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,935800.0
2003-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,937300.0
2003-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,939200.0
2003-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,942200.0
2003-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,942800.0
2003-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,935500.0
2003-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,938500.0
2003-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,945699.999999999
2003-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,953200.0
2003-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,956100.0
2003-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,956100.0
2004-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,927600.0
2004-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,938100.0
2004-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,946000.0
2004-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,955900.0
2004-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,962000.0
2004-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,967600.0
2004-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,963700.0
2004-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,964600.0
2004-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,972300.0
2004-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,982500.0
2004-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,985700.0
2004-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,987100.0
2005-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,963000.0
2005-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,972000.0
2005-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,978000.0
2005-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,984600.0
2005-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,990000.0
2005-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,995100.0
2005-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,989800.0
2005-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,993500.0
2005-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1000800.0
2005-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1010700.0
2005-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1017900.0
2005-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1022000.0
2006-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,995700.0
2006-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1004700.0
2006-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1011500.0
2006-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1018700.0
2006-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1026200.0
2006-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1031400.0
2006-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1022100.0
2006-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1023900.0
2006-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1033000.0
2006-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1042100.0
2006-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1047800.0
2006-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1048300.0
2007-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1023200.0
2007-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1033000.0
2007-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1039800.0
2007-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1040200.0
2007-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1047600.0
2007-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1048900.0
2007-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1040900.0
2007-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1042100.0
2007-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1049000.0
2007-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1058800.0
2007-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1063600.0
2007-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1062400.0
2008-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1036800.0
2008-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1043900.0
2008-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1047400.0
2008-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1051400.0
2008-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1054300.0
2008-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1052300.0
2008-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1046000.0
2008-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1043400.0
2008-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1048700.0
2008-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1047800.0
2008-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1041800.0
2008-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1029400.0
2009-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,999900.0
2009-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,996500.0
2009-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,991100.0
2009-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,990100.0
2009-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,990500.0
2009-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,986300.0
2009-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,975100.0
2009-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,971500.0
2009-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,976000.0
2009-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,983900.0
2009-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,984000.0
2009-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,981700.0
2010-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,960700.0
2010-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,964900.0
2010-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,969600.0
2010-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,977800.0
2010-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,984000.0
2010-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,986100.0
2010-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,976100.0
2010-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,976600.0
2010-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,983500.0
2010-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,998400.0
2010-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1000200.0
2010-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,999800.0
2011-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,979200.0
2011-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,986200.0
2011-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,989900.0
2011-04-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1000100.0
2011-05-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1002100.0
2011-06-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1002900.0
2011-07-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,997400.0
2011-08-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,998000.0
2011-09-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1004100.0
2011-10-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1014200.0
2011-11-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1018900.0
2011-12-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1018900.0
2012-01-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1000200.0
2012-02-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1007100.0
2012-03-01,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Total,1011900.0
